id,text,label,predictor,confidence
6563,RT @mention RT @mention New @mention Platform for Concertgoers Launches #Android App in Time for #SXSW <URL>,2,,
6564,RT @mention RT @mention New #UberSocial 4 #iPhone now in the App Store includes UberGuide 2 #SXSW sponsored by #Mashable (cont) <URL>,2,,
6565,RT @mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable <URL>,1,,
6566,RT @mention RT @mention new Google tool for measuring everything and displaying it in one place almost makes me cry I'm so happy. Thank you. #bavcid #sxsw,1,,
6567,RT @mention RT @mention news Google may launch &quot;social circles&quot; social network today <URL> #soccomp #sxsw,2,,
6568,RT @mention RT @mention Our NFB Films app for Android is now available for download: <URL> <URL> Just in time for #SXSW!,2,,
6569,"RT @mention RT @mention Per this rumor, Google may preview its big social strategy @mention '80s-themed costume party at #SXSW. Yep. <URL> #cnet",2,,
6570,"RT @mention RT @mention Per this rumor, Google may preview its big social strategy at an '80s-themed costume party at #SXSW. Yep. <URL> #cn",1,,
6571,RT @mention RT @mention Public notes for &quot;5 steps to bulletproof UX strategy&quot;: <URL> #sxsw #rhjr_ux5,2,,
6572,RT @mention RT @mention Q&amp;A With Google's @mention &amp; Bing's @mention On Ranking - my #SXSW session this Mon 12:30pm <URL>,2,,
6573,RT @mention RT @mention Reactions to Google Circles news so far range from &quot;not again&quot; to &quot;please rescue me from the Facebook.&quot;  #sxsw,2,,
6574,RT @mention RT @mention RT @mention #SXSW a line of about 100 outside Apple pop- up store at Sixth &amp; Congress,2,,
6575,RT @mention RT @mention RT @mention Google set to launch new social network #Circles today at #sxsw,2,,
6576,"RT @mention RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today <URL> #sxsw",2,,
6577,"RT @mention RT @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today <URL> #sxsw (Cool)",1,,
6578,RT @mention RT @mention RT @mention news Google may launch &quot;social circles&quot; social network today <URL> #soccomp #sxsw,2,,
6579,"RT @mention RT @mention Shiny new @mention @mention @eightbit apps, a new @garyvee book, pop-up iPad 2 stores... #SXSW is Christmas for nerds.",1,,
6580,RT @mention RT @mention So @mention just spilled the beans: next platform for Flipboard is the iPhone. Team started working on it. #sxflip #SXSW #SXSWi,2,,
6581,RT @mention RT @mention Sound of My Voice was shot exploiting Apple &amp; Best Buy's 14-day return policy on iMacs. Brilliant. #sxsw,3,,
6582,RT @mention RT @mention Texas Observer Tomlinson says they would double revenue per issue with iPad subscriptions. #newsapps #sxsw,1,,
6583,RT @mention RT @mention The #iPad 2 Takes Over #SXSW [VIDEO] - <URL> #sxswi,2,,
6584,RT @mention RT @mention The day Bank of America launched their iPhone app they got 250k new customers #bankinnovation #SXSW,1,,
6585,RT @mention RT @mention The iPad 2 Takes Over #SXSW [VIDEO] <URL>,1,,
6586,"RT @mention RT @mention The iPhone version of Flipboard is being totally redesigned for that platform, @mention says #sxsw",2,,
6587,RT @mention RT @mention Traveling to #sxsw with your ipad 1 is so 3/10/2011,2,,
6588,"RT @mention RT @mention Tweet this to register for exclusive passes to events, parties + iPad 2 during #SXSW me liberty and/or a free #sxswpass",2,,
6589,RT @mention RT @mention video from the popup Apple store: <URL> #sxsw #sxswi,2,,
6590,RT @mention RT @mention Walking into the pop-up Apple store is like walking into a future where the iPad is the only type of computer. #sxsw,2,,
6591,RT @mention RT @mention We are giving away an iPad 2 to kick off our time down at #sxsw. Just visit our FB page for more info: <URL>,1,,
6592,RT @mention RT @mention We interrupt your regularly scheduled #sxsw geek programming with big news <URL>  #google #circles,2,,
6593,RT @mention RT @mention We interrupt your regularly scheduled #sxsw geek programming with big news <URL> #google #circles,2,,
6594,"RT @mention RT @mention We lose an hour tonight. #SxSW attendees will blame Microsoft, Apple will get credit for fixing it before Christmas.",1,,
6595,RT @mention RT @mention We're co-hosting a cmty mngr meetup w/ @mention @mention @CMmeetup at Etsy Austin space on 6th. 6-8p. Google schwag. Come! #sxsw,2,,
6596,RT @mention RT @mention We're not launching any products at #SXSW but doing plenty else. Join us for #H4ckers today <URL>,2,,
6597,"RT @mention RT @mention We're officially at #SXSW! Come by the @mention Grill, mention us w/ #zazzlsxsw and youâ€™ll get to make your own iPhone case!",1,,
6598,"RT @mention RT @mention What Digital Tribes can Learn from Native Americans #DgtlTribe #SXSW Oh, and you can Win an iPad too... 11am at the Hyatt.",2,,
6599,RT @mention RT @mention Win an iPad2 by signing up here: <URL> #sxsw #wantlet,2,,
6600,RT @mention RT @mention Wonder how many iPads they'll sell there? RT @mention Opening a Pop Up Store at #SXSW <URL>,2,,
6601,RT @mention RT @mention Wondering about street closures during SXSW? We made a Google Map to show you: <URL> #sxsw #austin,2,,
6602,"RT @mention RT @mention Yes, the rumors are true. Come play with @mention on iPad at our booth at #SXSW, exhibit hall 3. #iPad #iPad2 (Under the giant &quot;O&quot;)",2,,
6603,RT @mention RT @mention YES! updated iPhone app has song info @mention 24/7 stream +others also live video streaming for #SXSW <URL>,1,,
6604,"RT @mention RT haha, awesomely rad iPad app by @mention <URL> #hollergram #sxsw (via @mention @mention)",1,,
6605,"RT @mention RT: @mention With 150 million mobile users on Google maps, 40% of all Google Maps usage is from mobile devices. #maps #sxsw",1,,
6606,RT @mention RT: It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch <URL>,1,,
6607,RT @mention RT@mention Love it. @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,1,,
6608,RT @mention Rumor at #SXSW that Google will launch a new social network called &quot;Circles&quot;. <URL> @mention,2,,
6609,RT @mention Rumor of Google launching their new social network called #Circles today at #sxswi #sxsw <URL>,1,,
6610,RT @mention Rumor of Google launching their new social network called #Circles today at #sxswi #sxsw #t3sxsw <URL>,2,,
6611,RT @mention Rumors of an Apple store opening for #SXSW at 6th &amp; Congress. All signs point to yes! <URL>,1,,
6612,RT @mention Rumours cleared &gt;&gt; RT @mention We're not launching any products at #SXSW but we're doing plenty else. Join us <URL>,2,,
6613,RT @mention Sam has unlocked the TightAssTraveler achievement at #sxsw using Google Maps with Transit instructions.,2,,
6614,"RT @mention Saving up for iPad2 photo at Apple Store, #SXSW <URL>  by @mention @mention @mention @Dr_Black @jerranalley @tbalinas",1,,
6615,RT @mention Scenes from the Austin SXSW iPad 2 pop-up shop -- here they are arriving! <URL> #sxsw #cnnmoneysxsw,2,,
6616,RT @mention Scoping venue 4 @mention #CloudCamp #Austin: Valhalla Lounge. great whiskey &amp; beer PLUS Demolition Man Pinball! <URL> #sxsw,2,,
6617,RT @mention Scored a #mophie juice pack at the #tradeshow #sxsw. Double your iPhone battery!,2,,
6618,"RT @mention See a member of our team carrying one of these bags at #SXSW, show them your Wolfram|App &amp; get a W|A iPhone case! <URL>",1,,
6619,"RT @mention See a member of our team with this bag at #sxsw, show them your Wolfram App &amp; get a W|A case for your iPhone!  <URL>",2,,
6620,"RT @mention See the new Texas Observer iPad app at #SXSWI 3:30, Sheraton #SXSW",1,,
6621,RT @mention See? So big my links smooshed. Here's Google Realtime for #SXSW <URL>,2,,
6622,RT @mention Selfishness as seen through brands: Mac versus Apple. Apple wins: they are masters at being self-referential  #sxsw,2,,
6623,"RT @mention Send the waaaambulance RT @mention No, I didn't get an iPad 2 :( No, I'm not at #sxsw :( Yes, I am depressed :(",2,,
6624,"RT @mention SerÃ¡ cierto? RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today rww.to/f6BCEt #sxsw",2,,
6625,RT @mention Server Challenge is a huge hit at #sxsw! Come by booth 400 to try your hand. Win an iPhone 4 bottle opener case by beating 2 mins.,2,,
6626,RT @mention Setting up a pop up shop @mention #SXSW was the smartest move for the iPad IMHO  | Developers Matter the Most for iPad 2 -  <URL>,1,,
6627,RT @mention Shhhh... the Promo Code for the iPad 2 Giveaway is SXSW2011 #SXSW Web Developers can be #winning too!... <URL>,2,,
6628,"RT @mention Shiny new @mention @mention @mention apps, a new @garyvee book, pop-up iPad 2 stores... #SXSW is Christmas for nerds.",2,,
6629,"RT @mention Shoe on other foot. Newspapers always chasing young readers. At #SXSW, young developers pack panel on iPad design for boomers. #yourmom",2,,
6630,RT @mention Shut. Up. RT @mention It's not a rumor: Apple is opening a temp store in downtown Austin for #SXSW &amp; the iPad 2 launch. <URL>,1,,
6631,RT @mention Sketchily lurking @mention big boi #sxsw concert on iPhone business with 8am HARD (read: massive announcement) deadline. #lovemyjob @mention,2,,
6632,"RT @mention Slides from #SXSW talk, &quot;iPad Design Headaches &quot; <URL> #tapworthy . Really interesting for designers as well.",3,,
6633,RT @mention Smart company. RT @mention It's not a rumor: Apple opening up a temporary store in downtown Austin for #SXSW &amp;iPad 2 launch bit.ly/g03MZB,1,,
6634,RT @mention smart! Apple opens a pop-up store in Austin so people in for #SXSW can get new iPads. bit.ly/i41H53 (via @mention @mention,1,,
6635,"RT @mention Smartphone breakdown at #sxsw (unofficial) - 98.5% iPhones, 1% Android, .03% Blackberry, .02% Symbian / Windows / Other",1,,
6636,RT @mention Sneak peak of the Google exhibit at the #SXSW trade show  <URL>,2,,
6637,"RT @mention Snotty Dbag at #sxsw &quot;actually, its android. Droid is a brand name. There's a difference&quot; die.",2,,
6638,RT @mention So @mention just spilled the beans: next platform for Flipboard is the iPhone. Team started working on it. #sxflip #SXSW #SXSWi,2,,
6639,RT @mention So @mention just spilled the beans: next platform for Flipboard is the iPhone. Team started working on it. #SXSW,2,,
6640,RT @mention So #SXSW is cool. I strike up a conversation with a bloke who happens to work for The Guardian &amp; a few hours later... <URL>,2,,
6641,RT @mention so awesome! RT @mention knitted staircase in attendance at #sxsw party tomo 7pm hosted by @mention &amp; @mention <URL>,2,,
6642,RT @mention So it appears Apple is opening a pop up store in Austin for #sxsw - the employees were trying to hide it. The Beechwood tables gave it away.,2,,
6643,RT @mention So many Google products. isn't it time to  transition them down the chain and into  features? But features of what product? #SXSW,2,,
6644,"RT @mention So the big buzz this year at #SXSW, iPad 2, of course, and Group chat/text services like Group Me or Yobongo. Now you know. #fb",2,,
6645,RT @mention So where's the apple store in Austin for #SXSW?,2,,
6646,"RT @mention So, are you a kickass #iPhone developer? Are you at #SxSW. Want to do something cool? Follow me and shoot me a note.",1,,
6647,RT @mention Someone at #SXSW needs to host a race between the SMS apps for iPhone pink slips. Or probably something much cooler th ...,1,,
6648,RT @mention Sound of My Voice was shot exploiting Apple &amp; Best Buy's 14-day return policy on iMacs. Brilliant. #sxsw,2,,
6649,RT @mention Soundtrckr featured by @mention @mention as a Must-have for #SXSW <URL>,1,,
6650,RT @mention South by Southwest 2011 #Android app released <URL> #SXSW #SXSWi #SXSWedu,2,,
6651,RT @mention Spark for #android is up for a #teamandroid award at #SXSW read about it here: <URL>,2,,
6652,RT @mention speaks truth: Watched #Apple staff at the temp #sxsw store just high five entire long line and facepalmed. Ugh. #LongLinesBadUX,3,,
6653,"RT @mention Spearheading #Japan Disaster Relief From #SXSW Via #Twitter &amp; #iPhone (#socialgood #philanthropy)
<URL>",2,,
6654,RT @mention Spent the aftrnoon on a frozen lake photographing my brother Scott &amp; the @mention team. Catch them at #SXSW ths weeknd.  <URL>,2,,
6655,RT @mention SPIN Play - a new concept in music discovery for your iPad from @mention &amp; spin.com <URL> #iTunes #sxsw @mention,1,,
6656,RT @mention Spotted at #SXSW: Man in need of an iPad (2?) â€“ <URL> #sxswi,1,,
6657,"RT @mention Standing at the top of the steps (right side coming out onto patio). Come and say, &quot;What's up, Android?&quot; #TeamAndroid #sxsw",2,,
6658,RT @mention standing on a long line surrounded by unemployed techies from brooklyn!  am i at #sxsw or at the apple store on 5th ave waiting for ipad?!,2,,
6659,"RT @mention Startups at #SXSW, @mention is giving away free hosting. Fill out this and @mention me for a chance to win. <URL>",2,,
6660,RT @mention Still thinking about how awesome the  #smileyparty was at #SXSW and how they are going to give me an iPad! #please,1,,
6661,RT @mention Stop by and let us make you a custom iPhone case! #zazzlesxsw #Sxsw #sxswi <URL>  <URL>,1,,
6662,RT @mention Stop killing trees! RT @mention New post: Business cards are dead: Send me your card via Hashable at #SXSW <URL>,2,,
6663,RT @mention Strange how little Japan news penetrates #SXSW bubble. Only bar TVs on CNN suggest anything .. than iPad 2 is going on.,2,,
6664,RT @mention Strange how little Japan news penetrates #SXSW bubble. Only bar TVs on CNN suggest anything more important than iPad 2 is going on. #fb,1,,
6665,RT @mention Strong rumours abt Google unveiling a new social network called 'Circles' at  #sxsw  Does look interesting: <URL>,1,,
6666,RT @mention Style X &amp; @mention - brethren #SXSW pop-ups! ://m.theatlantic.com/technology/archive/2011/03/apple-sets-up-temporary-megastore-at-sxsw/72296/,2,,
6667,RT @mention sure to be a total scene! RT @mention Just spoke with the Austin Apple store. They are cautiously optimistic. #nerd #sxsw,2,,
6668,RT @mention Surprise! Apple has opened a pop-up store in Austin so that the nerds in town for #SXSW can get their new iPads. <URL> #cnet,2,,
6669,RT @mention Surprise! Apple opened a pop-up store in Austin so that the nerds in town for #SXSW can get new iPads. <URL> #cnet,2,,
6670,RT @mention Surprised local news in Austin hasn't mentioned traffic implications of the Apple pop-up store that launches today at #SXSW,2,,
6671,RT @mention Survive #SXSW with @mention Live Music App for iPhone and Android <URL>,2,,
6672,"RT @mention Sweet, Apple's opening a pop-up shop in the Scarbrough Building on Congress for the iPad 2 - <URL> /via @mention #sxsw",1,,
6673,RT @mention Sweet! I got the iPad too! That's a nerd joke!  #SXSW,2,,
6674,RT @mention SXSW 2011: Novelty of iPad news apps fades fast among digital delegates <URL> #SXSW,3,,
6675,RT @mention SXSW attendees! Come see #Aquent booth 1415 #SXSW trade show. You might win iPad 2!,2,,
6676,RT @mention SXSW Gets Its Own Apple Store <URL> #atx,1,,
6677,RT @mention SXSW Quotables are giving away an iPad 2 today - all you need to do is sign up at <URL> to be entered automatically. #sxsw,2,,
6678,RT @mention SXSW Recap Day 4 It's Greaaat? Exploring Brand Mascots in the Digital Age - <URL> #sxsw #HOTSHEET,2,,
6679,"RT @mention Team heading to Big Boi show, thanks to @mention crew.  RT and find the owl for free tattoo <URL> #sxsw",2,,
6680,"RT @mention Team heading to Big Boi show, thanks to @mention crew. RT and find the owl for free tattoo <URL> #sxsw",2,,
6681,RT @mention Temp Apple Store 6th St  Austin #sxsw closed for night &quot;they're out of stuff' says Austin cops barring the door!,3,,
6682,RT @mention Temp Apple store is killing it in Austin. Selling out early EVERY day. #sxsw,1,,
6683,"RT @mention Temporary #apple store is def not a tent, it's a powerhouse gym #SXSW  <URL>",1,,
6684,RT @mention Temporary #sxsw apple store. Apple being sneaky as usual  <URL>,3,,
6685,RT @mention Test Drive an Xperia Play with @mention and @mention  details here: <URL> (at least some of them) #Android #sxsw,2,,
6686,RT @mention Texas Observer Tomlinson says they would double revenue per issue with iPad subscriptions. #newsapps #sxsw,2,,
6687,RT @mention Text &quot;SXSW&quot; to 24587 for chance to win iPad! Drawing 3/17 at Friends #SXSW. Must be present to win! See ya there! <URL>,2,,
6688,RT @mention Thank you for these! RT @mention Public notes for &quot;5 steps to bulletproof UX strategy&quot;: <URL> #sxsw #rhjr_ux5. Via @mention,2,,
6689,RT @mention Thank you to @mention for letting me test drive a car to the Apple store. Now lets hope that they can fix my phone!! #sxsw,2,,
6690,RT @mention Thank you! :) RT @mention Just picked up @mention book: Killer Photoes with your IPhone! #SXSW #sxswchi  <URL> #SXSWi,1,,
6691,"RT @mention Thanks for the free #SXSW mix :) RT @mention ... 20+ artists you have to hear, free sampler <URL>",2,,
6692,"RT @mention Thanks RT @mention If you're trying to contact friends or family in #Japan, @mention has created a person finder: <URL> #SXSW",2,,
6693,RT @mention Thanks to @mention for publishing the news of our new medical Apps in the #sxswi conf. blog <URL> #sxsw #sxswh #mhealth,2,,
6694,"RT @mention Thanks to everyone for making it a great day in the shop today. if you're in Austin, come by and see us tomorrow <URL> #sxsw",2,,
6695,RT @mention Thanks to Heathcare Digital @mention for publishing the news about our new Medical Apps showcased at #SXSW <URL> #sxswh,2,,
6696,RT @mention The @mention / @mention party was without a doubt the best party I've ever been to in #SXSW. Well done!,2,,
6697,RT @mention The @mention iPhone app is unreal. Just clicked on the location of #LeanStartup &amp; had a person there tell me there are still seats. #sxsw,1,,
6698,"RT @mention The #CNNGrill is celebrating #piday with pecan, apple and strawberry rhubarb pies. Let the circumferences begin! #SXSW #SXSWI",2,,
6699,RT @mention The #iPad 2 Takes Over #SXSW [VIDEO] - <URL> #sxswi,1,,
6700,RT @mention The #iPad 2 Takes Over #SXSW [VIDEO] /by @mention <URL>,2,,
6701,"RT @mention The #iPad 2 Takes Over #SXSW [VIDEO]: <URL> via Mashable
#apple",1,,
6702,"RT @mention The #Ogilvy #Sydney #SXSW #podcast Ep3 is #up, with too many #hashtags #AUSXSW <URL>",2,,
6703,RT @mention The #SXSW Apple &quot;pop-up&quot; store was nuts. Was still packed at 11:30. <URL>,2,,
6704,RT @mention The #SXSW iPhone app is mocking me. Like I have the money to be there - COME ON.,2,,
6705,OH @mention the Apple Pop-Up Store: &quot;Oh... you have the old one.&quot; #crazytimes #sxsw,2,,
6706,RT @mention The Apple pop-up store line finally dwindled. Time to check out iPad2. #sxsw,2,,
6707,RT @mention The Beluga iPhone app is the highlight of this #SXSW. Excellent way to coordinate the #sxsw4japan relief effort.,1,,
6708,RT @mention THE BIG #SXSW RUMOR: Google to launch ludicon based &quot;Circles&quot; facebook killer. Supposedly @mention already saw it and it's ossum.,1,,
6709,RT @mention The Big Idea: Google leaves nothing left to discover <URL> #SXSW #SXSWi,2,,
6710,RT @mention The countdown to #SXSW has begun! @mention will be thereâ€_ Pick up &quot;Fried Speakers&quot; on iTunes <URL>,2,,
6711,RT @mention The day Bank of America launched their iPhone app they got 250k new customers #bankinnovation #SXSW,1,,
6712,"RT @mention the future is about networks, not just data. that's why google may not win long term #SXSW #web3 #SaatchiNY",3,,
6713,"RT @mention The Google / ACLU party tonight at #sxsw is the best thing ever. (And apparently, the Spazmatics are a franchised band. But they rock.)",1,,
6714,"RT @mention the internet blurs, <URL> the iPad fades, <URL> â€“ @mention at #SXSW",2,,
6715,"RT @mention The iPad 1 is so March 11, 2011 4:59PM PST. #sxsw",2,,
6716,RT @mention The iPad 2 goes on sale next Friday...the Austin Apple Store is going to be busy! #SXSW,1,,
6717,"RT @mention The iPad 2 is so thin, I could use it to cut lines of cocaine and then FaceTime with Mel Gibson. #Winning. #IPad2 #sxsw",1,,
6718,RT @mention The iPad 2 is the also a cartoonishly large digital camera. #SXSW #CStejas <URL>,3,,
6719,RT @mention The iPad 2 Takes Over #SXSW [#VIDEO]: One of the biggest events the first day of SXSW 2011â€_ <URL>,1,,
6720,RT @mention The iPad 2 Takes Over #SXSW [VIDEO] <URL>,1,,
6721,RT @mention The iPad 2 Takes Over #SXSW One of the biggest events 1st day of SXSW 2011 wasnâ€™t even an offic... <URL>,2,,
6722,RT @mention The iPad 2 Takes Over SXSW [VIDEO] <URL> #apple #iPad #SXSW,2,,
6723,Blogging on the iPhone. Check out a taste of my whirlwind travels to #sxsw <URL> #springbreak continues #notenoughplaid,2,,
6724,"RT @mention The iPhone version of Flipboard is being totally redesigned for that platform, @mention says #sxsw",2,,
6725,"RT @mention The iPhone version of Flipboard is being totally redesigned for that platform, @mention says #sxsw #sxflip",2,,
6726,RT @mention The ironic tee has been usurped by the iPad 2 as the hipster/geek/start-up chic fashion item at this year's #SXSW,1,,
6727,"RT @mention The kid ducked, exposing a 4chan4eva tattoo on the small of his back. The iPad flew right over him. #sxsw",2,,
6728,RT @mention The line at the popup Apple Store is phenomenal. #sxsw #apple #ipad2  <URL>,2,,
6729,RT @mention The lines are already forming at Apple's pop-up store in Austin. Aren't these people here to see the festival? <URL> #sxsw,2,,
6730,RT @mention The Lonely Planet iPhone app guide to Austin is free this week. #sxsw,2,,
6731,RT @mention The most valuable device at #sxsw so far is the #apple #iPod #iPhone charger.,1,,
6732,RT @mention The new Whrrl app is now live in the iPhone app store AND Android marketplace. Get it while it's hot! (Just in time for #SXSW!),1,,
6733,"RT @mention The next big thing? Hmmm. RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today <URL> #sxsw",2,,
6734,"RT @mention The next fin serv battle is vs Apple, GOOG, Mobile operators. They have consumer loyalty and tons of cash (vs. Banks) #bankinnovate #SXSW",1,,
6735,RT @mention The only news at SXSWi was Apple's temporary iPad store? #sxsw #wth?,2,,
6736,RT @mention The only ppl authoritzed to scrape and republish pages r Google on Bing and Bing on Google: @mention #qagb #sxsw,2,,
6737,"@mention on the other hand, judging by the pop-up store constant line, Apple and the iPad2 are clearly breaking out at #SXSW",1,,
6738,Everyone on the plane to Austin looks like they are going to #SXSW. And that means - Apple products and hipster clothes.,1,,
6739,"RT @mention The secret search sauce.  Google and Bing spill the beans. #google #bing #sxsw
<URL>",2,,
6740,RT @mention The session #designingforkids is changing my mind about my future kid's relationship with the iPhone. #sapient #sxsw,1,,
6741,RT @mention The simplest gesture on the ipad should be used for core interactions. #SXSW #touchingstories,2,,
6742,building on the success of Google Buzz no doubt ;) RT @mention Google to launch Circles social network at #sxsw? <URL>,1,,
6743,"RT @mention The Top 7 things I've loved about #SXSW so far- <URL>  #outbrain, #ipad, #groupme,",1,,
6744,@mention On the upside.... #SXSW does start today and the iPad 2 releases...,1,,
6745,"RT @mention The Web Designerâ€™s Guide to iOS (and Android) Apps, today @mention 10 a.m! <URL> #sxsw",1,,
6746,"RT @mention There are more than a few PATs here at #sxsw. If you don't know what I'm talking about, please google Julia Sweeney and learn.",2,,
6747,"RT @mention There are still iPad 2s to be had, at least at the #sxsw pop-up Apple store. @mention just bought one.",2,,
6748,RT @mention There have been two days in the last 6 months when mobile usage of google maps was higher than desktop. - Marissa Mayer #sxsw,2,,
6749,"RT @mention There is an art to advertising, not just statistics, says @mention to Google Admob guy who asked a question.  #SXSW #sxflip #SXSWi",2,,
6750,RT @mention There's an app for that - What you think of the goings-ons at #SXSW through an iPad - Hollergram <URL>,2,,
6751,RT @mention There's yet *another line* at the Austin Apple store for IPad 2! Going well around the block! #SXSW,2,,
6752,RT @mention Theres a class war forming here at #sxsw. iPad 2 owners vs. first gen owners.,2,,
6753,RT @mention These iPhone apps will keep you grooving at #SXSW 2011 | @mention <URL>,1,,
6754,RT @mention They are everywhere: It's just crazy to look around sxsw and realize last year no one had an iPad. #sxsw,1,,
6755,RT @mention They have very little need for parents anymore [comment on child playing with iPad] â€”@mention #connectedbrands #SXSW,2,,
6756,So @mention thinks I may have coined a new term: &quot;apptrophy.&quot; It's what happens to unused iPhone apps. They have disuse apptrophy. #SXSW,2,,
6757,"RT @mention This -&gt; RT @mention At Google, 4 people do the work of 7 people rather than 7 people doing the work of 4. #agileagency #SXSW",1,,
6758,RT @mention This @mention article about #SXSW is so good I'm linking to it on an iPhone on a train: <URL>,1,,
6759,RT @mention This could be the first big news out of #sxsw... <URL>  Google building new social framework.,2,,
6760,RT @mention This Google/Bing Q&amp;A panel is like the world's most expensive SEO consultation. #SXSW,2,,
6761,RT @mention This group next to me has 6 ppl @mention the table. Everyone is using thier phone/ipad instead of taking to each other. #SXSW,3,,
6762,RT @mention This guy next to me is using his ipad 2 as a periscope. #sxsw,2,,
6763,RT @mention This is a #WINNING picture #android #google #sxsw <URL>,2,,
6764,RT @mention This is awesome....   How I got an iPad 2 during #SXSW! <URL> @mention via @mention,1,,
6765,RT @mention This is one of the three best apps we've seen at #SXSW <URL>,1,,
6766,RT @mention This is why social technology is amazing: Google has set up a Person Finder in both English and Japanese: <URL> #SXSW,1,,
6767,"RT @mention This morning at #SXSW: the resurgence of print design, iPad design for boomers, &amp; the NYT on grid layouts. Also, gatorade. #vom",2,,
6768,RT @mention THIS was the best thing I saw at #SXSW tonight. RT @mention Security guards protecting iPad 2. Awesome. <URL>,2,,
6769,RT @mention This Week in #iPad clip: @mention joins @mention to review the free #SXSW Go #App! <URL> #iPad2 #SXSWGo,2,,
6770,RT @mention Thrilled to have former Chief Talent Officer of Apple and Gap on @mention Advisory Board <URL> #sxsw #sxswi #innotribe,1,,
6771,"RT @mention Tim O'Reilly his Web 2.0 definition - companies that survived built value from consumer-generated data. eBay, Amazon, Google. #sxsw",2,,
6772,"RT @mention Tim O'Reilly his Web 2.0 definition -firms tht survived built value frm consumer-generated data. eBay,Amazon,Google. #sxsw",2,,
6773,"RT @mention Tim O'Reilly Web 2.0 definition -companies that survived built value from consumer-generated data. eBay, Amazon, Google #sxsw",2,,
6774,RT @mention Tim Soo's invisible instruments are jaw dropping. iPhone+Wii controller. <URL> #openexhibits #sxsw,1,,
6775,RT @mention Time to #wakeuplaughing @mention for #iPhone is on the #AppStore! iTun.es/iFR3Dw #sxsw,1,,
6776,"RT @mention tip: if your #SXSW hashtag search is being throttled by @mention dumb 420 errors, use google eg <URL> for #fsw",2,,
6777,"RT @mention Tips from Google's @mention fewer people on teams, and think by making. Prototyping is key. #agileagency #sxsw",2,,
6778,"RT @mention To all our #SXSW friends, don't forget to download the #SXSWGO iPhone/iPad app. <URL>",2,,
6779,RT @mention To kick off #SXSWi @mention is giving away an iPad 2... Just visit the FB page to enter: <URL> #SXSW,1,,
6780,"RT @mention To the dude propping his ipad on the urinal, your time isn't THAT valuable #sxsw #ewww",2,,
6781,"RT @mention Today at #SXSW: Bulletproof UX strategy, games &amp; design patterns with Google, and the anatomy of a design decision.",2,,
6782,RT @mention Tomlinson of TX Observer says Apple subscription data holding is biggest impediment to success. #newsapps #sxsw,2,,
6783,"RT @mention Tomorrow, Charles Chen will be speaking about Android and ChromeOS access @mention the Google booth in Exhibit Hall 3 @mention 1PM #sxsw",2,,
6784,"RT @mention Tomorrow's panel on #CSS features folks from Opera, Chrome, IE, Mozilla &amp; W3C. Apple is downstairs selling iPads #sxsw",2,,
6785,"RT @mention Tomorrow's panel on #CSS panel features folks from Opera, Chrome, IE, Mozilla and W3C. Apple is downstairs selling iPads. Ahem. #sxsw #apple",2,,
6786,"RT @mention Tonight, @mention is checking out The Kills &amp; @mention is checking out the GSD&amp;M/Google party. Come say hi. #sxsw #sxswi",2,,
6787,"RT @mention Tonight, @mention is checking out The Kills and @mention is checking out the GSD&amp;M/Google party. Come say hi. #sxsw #sxswi #music",2,,
6788,RT @mention toptweets: RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the... <URL>,2,,
6789,RT @mention Traveling to #sxsw with your ipad 1 is so 3/10/2011,2,,
6790,RT @mention TRON has an amazing idea for their blue ray release. 2nd screen ipad app that syncs with the movie to follow additional content. #SXSW,1,,
6791,RT @mention True? RT @mention It's not a rumor: Apple opening temporary store in downtown Austin 4 #SXSW &amp; iPad 2 launch: <URL>,1,,
6792,RT @mention Trying the Steve Wozniak drink free thanks to Google #H4ckers #SXSW   @mention Speakeasy <URL>,1,,
6793,"RT @mention Turn your iPad into a 'physical messaging platform' with Holler Gram, a cheeky app we built for #SXSW. <URL>",1,,
6794,"RT @mention Tweet this to register for exclusive passes to events, parties + iPad 2 during #SXSW - &quot;Give mâ€_ (cont) <URL>",2,,
6795,"RT @mention Tweet this to register for exclusive passes to events, parties + iPad 2 during #SXSW - &quot;Give me ... <URL>",2,,
6796,"RT @mention Tweet this to register for exclusive passes to events, parties + iPad 2 during #SXSW - &quot;Give me liberty and/or a free #sxswpass - please RT&quot;",2,,
6797,"RT @mention Tweet this to register for exclusive passes to events, parties + iPad 2 during #SXSW me liberty and/or a free #sxswpass",2,,
6798,"RT @mention Tweet to register for exclusive passes to events, parties + iPad 2 during #SXSW - &quot;Give me liberty and/or a free #sxswpass&quot;",2,,
6799,RT @mention U gotta fight for yr right to party &amp; to privacy ACLU/google #sxsw #partylikeits1986,2,,
